source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
1164668175738364160,4565.9,16.0,1.648,0.053,-1.1797,0.0176,-1.1923,0.0163,0.337,0.0186,-0.1852,0.0459,0.1789,0.0452,0.439,0.0421,0.3492,0.0316,0.0886,0.0464,0.2923,0.0356,0.1527,0.0491,0.1393,0.053,-0.4198,0.0493,0.0604,0.0422,-0.1343,0.1153
1164698068710580864,4723.5,17.3,2.112,0.05,-1.0396,0.0163,-1.0314,0.015,0.3498,0.0173,-0.0348,0.0449,-0.0079,0.0448,0.5387,0.0464,0.407,0.0293,0.2439,0.0449,0.3697,0.034,0.2244,0.0451,0.1146,0.053,-0.1693,0.0452,0.0505,0.0389,0.2557,0.1339
1164864747801616128,5079.5,14.8,2.907,0.036,-0.7772,0.0098,-0.7779,0.0092,0.2847,0.1256,0.0288,0.0324,0.0161,0.0346,0.5419,0.044,0.3585,0.0189,0.3021,0.0262,0.2384,0.0219,0.212,0.0264,0.071,0.0377,-0.2328,0.027,0.0635,0.0218,-0.259,0.1229
1168496331628267648,5204.1,25.5,2.404,0.045,-0.7659,0.013,-0.7593,0.0122,0.2479,0.0153,-0.053,0.0499,0.1313,0.0531,0.4419,0.0738,0.2683,0.0253,0.1603,0.0392,0.2591,0.0311,0.1747,0.0386,0.093,0.057,-0.2814,0.038,0.0311,0.0327,-0.5659,0.2112
1175606598447042432,4384.4,8.3,1.299,0.037,-1.2317,0.0109,-1.2298,0.0102,0.2673,0.0114,-0.2262,0.024,0.1872,0.0259,0.3374,0.0204,0.3174,0.0199,0.1207,0.0239,0.2621,0.0204,0.23,0.0267,0.0179,0.028,-0.2014,0.0285,0.0603,0.0219,-0.1179,0.05
1178304520808040576,4926.9,13.5,2.525,0.034,-0.5902,0.0103,-0.5845,0.0093,0.3085,0.0101,0.1059,0.0264,0.2404,0.0292,0.4823,0.0344,0.3826,0.0179,0.3619,0.028,0.2875,0.0212,0.2024,0.0244,0.2436,0.0345,-0.1026,0.0252,0.067,0.0208,-1.1129,0.1115
1178674716925003648,4757.8,16.5,2.394,0.042,-0.6096,0.0147,-0.5989,0.0129,0.2519,0.0132,-0.0741,0.0332,0.4995,0.0353,0.4358,0.0391,0.3907,0.0237,0.2157,0.0427,0.2154,0.0292,0.1685,0.0347,0.1218,0.0454,-0.1661,0.0349,0.0418,0.0308,-0.1688,0.1382
1179997841730041088,4611.6,25.6,4.675,0.057,-1.2559,0.0258,-1.3273,0.0238,0.2359,0.1053,0.0738,0.0508,,,0.2363,0.0426,0.2299,0.033,-0.2915,0.0421,0.1465,0.0332,0.1243,0.0429,-0.0181,0.0724,-0.0049,0.0815,-0.035,0.054,,
1184767106558733184,4729.0,12.5,2.802,0.032,-0.301,0.0114,-0.2908,0.0097,0.2357,0.009,0.115,0.0211,0.1663,0.0241,0.2846,0.0262,0.3055,0.0171,0.3083,0.0321,0.2033,0.0212,0.1842,0.0229,0.2918,0.0319,-0.097,0.0234,0.1456,0.0203,0.0048,0.1041
1184812534428734720,4834.6,9.7,2.261,0.028,-0.6171,0.0082,-0.6053,0.0074,0.242,0.008,0.0215,0.0191,0.254,0.0221,0.362,0.0234,0.289,0.0143,0.3081,0.0204,0.212,0.0162,0.1649,0.0183,0.1522,0.0251,-0.1404,0.0193,0.0761,0.0152,-0.0682,0.0732
1184856617972914432,4496.6,13.3,2.109,0.039,-0.4244,0.015,-0.4306,0.0126,0.2587,0.0112,0.1471,0.025,0.3204,0.0276,0.3119,0.0268,0.3311,0.0216,0.2227,0.0427,0.2152,0.0267,0.1615,0.0303,0.1584,0.0379,-0.1683,0.0307,0.0732,0.0276,0.2693,0.1055
1185614284563663104,4926.9,16.3,2.978,0.039,-0.5852,0.0123,-0.582,0.011,0.2902,0.0119,0.1178,0.0319,0.0539,0.0343,0.4441,0.0418,0.3711,0.021,0.2453,0.0352,0.234,0.0256,0.2346,0.03,0.1765,0.0421,-0.1786,0.0303,0.1068,0.026,-0.7756,0.1397
1186328589164611072,4061.5,5.6,1.214,0.027,-0.5668,0.0097,-0.5683,0.0082,0.2533,0.0068,0.0974,0.0125,0.1965,0.0146,0.2843,0.0113,0.273,0.0136,0.1499,0.0215,0.1624,0.0149,0.0869,0.0165,0.1383,0.0182,-0.0413,0.0177,0.0567,0.0141,-0.1538,0.0343
1188011735308219136,4629.1,15.1,2.626,0.04,-0.3803,0.0151,-0.3856,0.0128,0.2349,0.0117,0.1087,0.0273,0.1011,0.03,0.2966,0.0315,0.2745,0.0222,0.1947,0.0447,0.2573,0.0279,0.2045,0.0316,0.0608,0.0413,-0.166,0.0318,0.061,0.0288,-0.0819,0.1269
1189084618139333120,4780.9,8.7,2.455,0.025,-0.3278,0.0077,-0.3196,0.0067,0.2093,0.0065,0.0748,0.0146,0.2697,0.0177,0.2603,0.0185,0.2682,0.0122,0.2546,0.0193,0.1829,0.0142,0.1036,0.0149,0.1511,0.0214,-0.0871,0.0158,0.0573,0.0126,-0.3127,0.0671
1189378630124646656,4441.0,12.2,0.914,0.058,-1.979,0.0157,-2.0038,0.0161,0.323,0.0229,-0.5524,0.0563,0.4059,0.0517,0.409,0.0393,0.3708,0.0353,-0.2168,0.0338,0.2652,0.0336,0.295,0.0553,-0.2215,0.0489,,,0.0982,0.0435,-0.3368,0.0696
1201382346459663872,4837.0,37.9,2.257,0.102,-1.2923,0.0209,-1.3182,0.0274,0.3177,0.0327,-0.1633,0.1115,-0.0307,0.1723,0.4786,0.081,0.3435,0.0454,-0.1649,0.0606,0.2759,0.0515,0.2964,0.0731,0.0315,0.082,-0.6149,0.0682,-0.0598,0.0602,-0.5933,0.1996
1218316234275920896,4477.4,12.4,1.096,0.047,-1.3403,0.0149,-1.2851,0.014,0.0301,0.0161,-0.4872,0.0373,0.8655,0.0377,0.06,0.0322,-0.0446,0.0273,0.7362,0.0361,0.1108,0.0293,0.1945,0.0404,0.1592,0.0422,-0.2333,0.0416,0.0134,0.034,0.2123,0.0818
1223014752402299776,4038.2,5.7,1.155,0.028,-0.6644,0.0101,-0.6723,0.0085,0.3058,0.0073,0.0916,0.0133,0.2181,0.0154,0.3384,0.0118,0.3714,0.0144,0.0553,0.022,0.2339,0.0156,0.0827,0.0177,0.0717,0.019,-0.0987,0.019,0.1039,0.0151,,
1223291283873784448,4470.5,15.2,1.69,0.045,-0.6224,0.0176,-0.6291,0.0151,0.3249,0.0141,0.0698,0.032,0.2033,0.034,0.3871,0.0325,0.3784,0.0263,0.3407,0.0505,0.2662,0.0322,0.116,0.0388,0.2096,0.0459,-0.1794,0.039,0.1288,0.0354,-0.2907,0.1192
1261962413491576192,5106.1,18.2,2.853,0.047,-1.2395,0.0119,-1.2531,0.0118,0.2978,0.0168,0.2198,0.0536,0.3411,0.0518,0.495,0.0649,0.3359,0.0264,0.012,0.0314,0.2794,0.029,0.2473,0.04,-0.0134,0.0516,-0.3589,0.0401,0.0646,0.0321,-0.3238,0.1443
1268668884665231360,5159.0,26.3,3.074,0.048,-0.6895,0.0146,-0.6856,0.0134,0.2597,0.0161,0.2323,0.0518,0.108,0.0517,0.2003,0.0763,0.3429,0.0271,0.3573,0.0457,0.1729,0.0342,0.2481,0.0422,0.3099,0.062,-0.2133,0.0412,0.079,0.0365,-0.0364,0.2344
1271094338599463424,4726.2,8.4,2.819,0.025,-0.355,0.0079,-0.3504,0.0068,0.2545,0.0065,0.1164,0.0145,0.1298,0.0174,0.3124,0.0176,0.3473,0.0124,0.2748,0.0195,0.1898,0.0143,0.1661,0.0152,0.1592,0.0212,-0.0881,0.0161,0.0863,0.0128,-0.1993,0.0635
1276308497615415168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278201616118918912,4876.6,13.2,2.087,0.035,-0.7206,0.0106,-0.7145,0.0097,0.2836,0.0108,-0.1703,0.0278,0.4958,0.0303,0.3914,0.034,0.341,0.0189,0.2813,0.0281,0.2358,0.0219,0.2223,0.026,0.1739,0.0351,-0.1473,0.0268,0.0687,0.022,0.106,0.1044
1278410145371588096,4766.7,9.9,2.258,0.032,-0.9149,0.0091,-0.9077,0.0085,0.3099,0.0097,0.0015,0.0234,0.0207,0.0259,0.4396,0.0255,0.3819,0.0169,0.2754,0.0218,0.2835,0.0183,0.2864,0.0223,0.1224,0.0281,-0.1986,0.0236,0.0674,0.0183,-0.0911,0.0702
1288956935783694464,4040.0,5.0,1.349,0.022,-0.1603,0.0087,-0.1582,0.0069,0.0847,0.005,0.0169,0.0094,0.1571,0.0113,0.1189,0.0091,0.1265,0.011,0.0279,0.0199,0.0321,0.0125,-0.0097,0.0126,0.056,0.0149,0.007,0.0134,-0.0082,0.0109,-0.143,0.0321
1289464738358094592,4407.1,7.2,1.651,0.028,-0.6,0.0091,-0.6012,0.0079,0.3052,0.0074,0.0603,0.0148,0.1594,0.0174,0.3549,0.0147,0.371,0.014,0.2208,0.0211,0.2767,0.0155,0.1437,0.0174,0.1392,0.021,-0.161,0.0186,0.07,0.0147,-0.2751,0.0476
1291009346034377344,4829.2,15.5,2.326,0.039,-0.5254,0.0129,-0.5473,0.0113,-0.0015,0.0117,-0.2714,0.03,-0.5216,0.0426,0.1842,0.0373,-0.0899,0.0211,-0.314,0.0368,-0.1019,0.0259,0.0878,0.0301,-0.1197,0.041,-0.2546,0.0304,-0.1484,0.0264,-1.9176,0.1307
1291037211782258432,4676.6,16.6,2.402,0.044,-0.5736,0.016,-0.5507,0.0138,0.2343,0.0134,0.0514,0.0328,-0.1796,0.0349,0.2852,0.0374,0.386,0.0247,0.421,0.0471,0.0764,0.0308,0.2769,0.0363,0.2548,0.0466,-0.2093,0.0364,0.0613,0.0328,0.0571,0.139
1291292745156394368,5042.9,26.0,2.459,0.066,-1.7185,0.0168,-1.7467,0.0174,0.255,0.0278,0.6283,0.0958,-0.2092,0.0823,0.2541,0.0971,0.2605,0.041,-0.242,0.0441,0.1969,0.0433,0.0893,0.07,0.5453,0.0776,-0.5232,0.0678,-0.0329,0.055,0.6284,0.1786
1292957818077597696,4356.2,7.2,1.679,0.029,-0.7486,0.0096,-0.7514,0.0084,0.2923,0.0081,0.0229,0.0162,0.0803,0.0187,0.3368,0.0153,0.3454,0.0152,0.2746,0.0218,0.2494,0.0165,0.1823,0.0192,0.0991,0.0221,-0.208,0.0205,0.069,0.0162,-0.0626,0.0461
1293302343174823424,4831.7,16.8,2.783,0.042,-0.637,0.0139,-0.6432,0.0124,0.2706,0.0132,0.0486,0.0344,0.077,0.0364,0.4442,0.0419,0.3034,0.0234,0.3027,0.0401,0.2458,0.0285,0.2439,0.0341,0.1897,0.0455,-0.1455,0.0343,0.0635,0.03,0.207,0.1414
1294797472829916032,4796.9,17.4,2.219,0.048,-0.9492,0.0152,-0.9484,0.014,0.4297,0.0161,0.2288,0.0429,0.4666,0.0433,0.6022,0.0472,0.4307,0.0274,0.4505,0.0423,0.4801,0.0321,0.3201,0.0416,0.2636,0.0512,-0.268,0.0417,0.1068,0.0358,0.5279,0.1387
1294948552599222400,4710.7,18.4,2.02,0.053,-1.0606,0.0176,-1.0298,0.0161,0.3297,0.0184,-0.0325,0.048,-0.0232,0.0474,0.4647,0.0493,0.2993,0.0312,0.356,0.0492,0.4052,0.0366,0.2461,0.0489,-0.1528,0.057,-0.3232,0.0486,0.1271,0.0425,0.2702,0.1445
1295156497736159744,4838.6,18.6,2.778,0.045,-0.6302,0.0152,-0.6258,0.0135,0.2869,0.0142,0.1352,0.0378,-0.1028,0.0395,0.3122,0.0464,0.4362,0.0252,0.2339,0.0453,0.1952,0.0313,0.2342,0.0377,0.3444,0.0504,-0.311,0.0376,0.0843,0.0335,-0.2646,0.1605
1296748384414375424,4821.8,10.3,2.398,0.032,-0.8845,0.009,-0.8815,0.0083,0.3025,0.0097,0.0473,0.0239,-0.0393,0.0264,0.5245,0.027,0.3424,0.0167,0.2411,0.0216,0.2753,0.0182,0.2428,0.0221,0.0657,0.0285,-0.209,0.0233,0.0419,0.0181,-0.0473,0.0743
1296760131148956288,4372.4,11.2,1.591,0.039,-0.7282,0.0144,-0.7323,0.0124,0.2819,0.0118,-0.048,0.025,0.3927,0.0273,0.3193,0.0239,0.3122,0.022,0.2671,0.0372,0.2733,0.0254,0.1813,0.0306,0.0589,0.0349,-0.1354,0.0316,0.0524,0.0271,-0.1757,0.0793
1299773862457979392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301175430545557376,5102.0,14.1,2.299,0.035,-0.847,0.0092,-0.8505,0.0087,0.3393,0.011,-0.0924,0.0321,0.477,0.0342,0.4908,0.0433,0.343,0.0184,0.2268,0.0239,0.3319,0.0208,0.2857,0.0253,-0.1924,0.0361,-0.2165,0.0261,-0.0049,0.0206,0.2477,0.1144
1304145898646755840,5610.8,45.6,4.52,0.057,-1.3725,0.0163,-1.3916,0.0178,0.2024,0.1741,0.2369,0.09,-0.4971,11.2748,0.2962,0.1163,0.2864,0.0255,-0.0569,0.0245,0.2116,0.0256,0.3829,0.0337,0.1935,0.1271,,,-0.2984,0.0351,,
1305657005580124672,4161.4,6.3,1.238,0.029,-0.7295,0.01,-0.7441,0.0086,0.1635,0.0078,-0.1179,0.0147,0.1247,0.017,0.1817,0.0131,0.181,0.0151,-0.0702,0.0221,0.1094,0.0162,0.0993,0.0187,0.0019,0.0205,-0.1349,0.0201,-0.0332,0.0159,-0.1208,0.0384
1306088976211516032,4852.7,12.1,2.087,0.042,-1.4542,0.0105,-1.4625,0.0105,0.3128,0.0147,-0.1292,0.04,-0.1247,0.0399,0.434,0.0393,0.3375,0.0233,-0.149,0.0241,0.2749,0.0236,0.2797,0.0333,0.0274,0.0381,-0.4491,0.0347,0.0551,0.0262,-0.1202,0.0815
1310644802641279872,4119.7,6.3,1.302,0.028,-0.5568,0.0103,-0.5538,0.0086,0.2735,0.0072,0.0457,0.0136,0.1192,0.0159,0.3173,0.0125,0.3223,0.0145,0.2022,0.0235,0.1838,0.0161,0.1485,0.0179,0.2029,0.0201,-0.0744,0.0191,0.0909,0.0155,-0.2358,0.0397
1311049216761404544,3976.8,7.6,1.183,0.033,-0.5271,0.0137,-0.5311,0.0113,0.3021,0.0089,0.1533,0.0168,0.1661,0.019,0.3341,0.0151,0.3235,0.0182,0.168,0.0335,0.2096,0.0209,0.1556,0.0236,0.2256,0.0253,-0.0437,0.0247,0.081,0.0212,,
1311072856261734528,4051.4,5.6,1.217,0.027,-0.5485,0.0097,-0.5606,0.0081,0.2991,0.0067,0.1223,0.0124,0.1983,0.0145,0.3253,0.0112,0.3721,0.0136,0.0721,0.0215,0.1891,0.0149,0.0706,0.0164,0.1018,0.0181,-0.0894,0.0176,0.0781,0.0141,-0.3129,0.0339
1311783278211305344,4772.4,33.9,4.649,0.069,-0.943,0.0305,-0.964,0.0278,0.283,0.2096,-0.1858,0.0701,-0.4282,0.4418,0.2904,0.067,0.3124,0.0395,0.2332,0.0567,0.2749,0.0418,0.2143,0.056,0.192,0.1009,-0.5951,0.0982,-0.006,0.0699,,
1312867190518439424,4015.1,7.6,0.937,0.034,-0.7012,0.0135,-0.6847,0.0113,0.2936,0.0095,0.0464,0.0179,0.2594,0.0201,0.3434,0.0157,0.3836,0.0189,0.1782,0.0321,0.1653,0.0212,0.2604,0.0247,0.2976,0.026,-0.0607,0.026,0.0928,0.0219,,
1314604105356711552,4383.0,7.1,1.77,0.028,-0.6215,0.0092,-0.624,0.008,0.2898,0.0074,0.0283,0.0149,0.2647,0.0174,0.3366,0.0146,0.3638,0.0142,0.2665,0.0212,0.2513,0.0157,0.1976,0.0176,0.0453,0.021,-0.1684,0.0189,0.0981,0.0149,-0.2157,0.0467
1315456643481180032,5275.3,28.9,2.222,0.058,-1.1959,0.0157,-1.1943,0.0155,0.234,0.0226,-0.0511,0.0841,0.3901,0.0808,0.1286,0.1151,0.2133,0.0349,-0.2337,0.0471,0.2009,0.0412,0.067,0.0583,,,-0.1729,0.0558,-0.195,0.0477,-0.8466,0.2632
1317128519630735744,4840.3,16.5,2.446,0.042,-0.6725,0.0137,-0.6847,0.0122,0.1384,0.0132,-0.0412,0.0347,-0.0236,0.0366,0.1523,0.042,0.1386,0.0233,0.066,0.0389,0.1404,0.0281,0.0994,0.034,-0.0277,0.0451,-0.1795,0.0342,-0.0558,0.0296,-0.6132,0.1379
1318690272818642304,5106.0,23.6,2.679,0.066,-2.0385,0.0148,-2.0561,0.0189,0.3455,0.0291,0.5625,0.1072,0.4733,0.0894,0.8801,0.1028,0.3868,0.0424,-0.2899,0.0361,0.2782,0.0416,0.8269,0.0706,0.1236,0.075,0.4037,0.0682,0.0698,0.0523,0.1365,0.1535
1320668362955991296,4078.0,6.9,0.951,0.033,-0.8743,0.0118,-0.8929,0.0103,0.183,0.0094,-0.2426,0.0177,0.2268,0.0199,0.2186,0.0151,0.2137,0.018,-0.1597,0.0264,0.1198,0.0193,0.1601,0.0233,0.0097,0.0241,-0.18,0.0248,-0.0145,0.02,-0.156,0.0414
1322732249360769792,5788.4,39.1,4.069,0.034,-0.4856,0.0094,-0.4859,0.01,0.1327,0.1114,-0.211,0.061,1.1106,0.0461,0.1977,0.0996,0.2106,0.0174,0.2899,0.0189,0.1808,0.0179,0.0021,0.0203,0.3585,0.0993,-0.095,0.0253,-0.063,0.0196,,
1327142905895889024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328397723540875520,4707.5,12.4,2.757,0.032,-0.2057,0.0115,-0.2062,0.0096,0.1657,0.0087,0.132,0.0201,0.1249,0.0232,0.224,0.0251,0.1963,0.0168,0.1645,0.0329,0.1197,0.021,0.1167,0.0223,0.1696,0.0314,-0.0518,0.0228,0.0648,0.02,-0.0824,0.1049
1328437615197005696,5006.9,21.5,2.447,0.047,-0.7099,0.0149,-0.7046,0.0136,0.2611,0.0156,0.0951,0.0458,0.0778,0.0464,0.4274,0.061,0.3094,0.0266,0.2365,0.0453,0.2651,0.0331,0.0607,0.0408,-0.1546,0.0568,-0.1762,0.0403,0.0106,0.0356,-0.0283,0.1941
1334398720566961920,5664.8,32.7,4.073,0.029,-0.173,0.0083,-0.185,0.0076,0.1986,0.098,0.1115,0.0447,0.1982,0.0361,0.3066,0.0754,0.3085,0.0159,0.4453,0.0207,0.2102,0.0172,0.0616,0.0174,,,-0.0375,0.0195,0.047,0.0172,,
1338748491647110400,4873.6,40.3,4.669,0.066,-1.359,0.0282,-1.3591,0.0258,0.0302,0.2826,0.088,0.0702,0.2933,0.1365,0.0103,0.0674,0.0889,0.0367,0.0949,0.0494,0.1504,0.0382,0.1314,0.0515,0.0867,0.1005,-0.3791,0.0921,-0.1758,0.0635,,
1357555947275498368,4855.1,13.8,2.352,0.042,-1.1376,0.0116,-1.141,0.0111,0.2874,0.014,-0.0378,0.0377,-0.0668,0.0385,0.5079,0.0406,0.3246,0.0232,0.0168,0.0292,0.2625,0.0253,0.2353,0.0334,0.0248,0.0408,-0.4974,0.0343,0.0313,0.0274,-0.113,0.1015
1361325382373583744,5003.9,18.7,3.032,0.043,-0.7447,0.0132,-0.761,0.0121,0.3018,0.1674,0.0924,0.041,-0.241,0.0422,0.5085,0.0536,0.3215,0.0241,0.1636,0.038,0.2461,0.0291,0.2768,0.0359,0.0699,0.0495,-0.2945,0.0359,0.0573,0.0307,0.2625,0.162
1365092515368544896,4418.2,11.3,2.207,0.035,-0.3882,0.0137,-0.3816,0.0114,0.2779,0.0098,0.1795,0.0209,0.1406,0.0236,0.3302,0.0219,0.3488,0.0193,0.2917,0.0375,0.1822,0.0234,0.18,0.026,0.1981,0.0322,-0.0275,0.0267,0.0301,0.0235,-0.2598,0.0862
1375677582528659584,4722.6,15.9,2.603,0.041,-0.542,0.0147,-0.5533,0.0127,0.3209,0.0127,0.1134,0.0313,0.0172,0.0336,0.4368,0.0365,0.3688,0.0232,0.3353,0.0425,0.2031,0.0286,0.2096,0.0335,0.337,0.0438,-0.2607,0.0338,0.1147,0.03,-1.5777,0.1327
1384472472959982336,4173.4,8.8,1.365,0.035,-0.5743,0.0134,-0.5809,0.0113,0.3088,0.0096,0.0792,0.0189,0.1889,0.0213,0.3399,0.0175,0.3658,0.0189,0.1565,0.0336,0.2654,0.0218,0.0999,0.025,0.1085,0.028,-0.0963,0.0261,0.0821,0.0223,-0.2284,0.0593
1386599375124328320,4279.8,6.7,1.704,0.028,-0.6698,0.0095,-0.6652,0.0082,0.3099,0.0075,0.1495,0.0146,0.0975,0.017,0.3336,0.0137,0.3708,0.0145,0.2094,0.0216,0.2374,0.0158,0.1835,0.018,0.2083,0.0206,-0.1494,0.0192,0.0613,0.0152,-0.2072,0.0425
1387609860670111488,4987.8,21.0,2.154,0.058,-1.5447,0.0156,-1.5108,0.0157,0.1639,0.0229,0.0561,0.0731,0.744,0.0662,0.207,0.0767,0.1768,0.0351,0.2986,0.0413,0.2106,0.038,0.1985,0.0573,0.2826,0.0662,0.0418,0.0564,-0.173,0.0461,-0.8745,0.1606
1390553631254936576,4103.3,6.7,1.411,0.029,-0.5301,0.011,-0.5227,0.0092,0.3283,0.0076,0.1181,0.0143,0.127,0.0166,0.3723,0.0132,0.3892,0.0153,0.2475,0.0258,0.2228,0.0172,0.1532,0.0191,0.2331,0.0214,-0.0681,0.0202,0.1064,0.0167,-0.2404,0.0429
1393165658565438592,4648.3,8.3,2.511,0.027,-0.5443,0.0084,-0.5302,0.0074,0.2753,0.0073,0.0609,0.0159,0.0659,0.0187,0.3344,0.0178,0.3583,0.0136,0.2904,0.0204,0.241,0.0154,0.1754,0.017,0.1273,0.0223,-0.1215,0.0181,0.129,0.0143,0.0331,0.0594
1397275392512036736,3636.3,10.3,4.702,0.034,-0.4554,0.0194,-0.4415,0.0182,0.1346,0.0621,0.0262,0.0218,,,0.1693,0.0194,0.1085,0.0263,,,0.1291,0.0263,,,,,,,-0.0727,0.0359,,
1399740841178943104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401013869485714944,4319.0,9.8,1.06,0.043,-1.2778,0.0136,-1.3005,0.0127,0.1613,0.0141,-0.5725,0.03,0.2388,0.0312,0.2024,0.0244,0.0772,0.0244,-0.3045,0.0311,0.204,0.0254,0.1235,0.0346,-0.2542,0.0348,-0.2586,0.0363,-0.0469,0.0289,-0.1363,0.0601
1402967907806441728,4522.6,10.5,1.907,0.037,-0.8857,0.012,-0.8937,0.0108,0.2992,0.0113,-0.0028,0.0251,0.1128,0.0273,0.3707,0.0244,0.3387,0.0202,0.3545,0.0295,0.2869,0.0225,0.2252,0.0277,0.0117,0.0321,-0.2906,0.0289,0.0679,0.0236,-0.1435,0.0725
1403713509833310848,4663.1,9.6,1.817,0.035,-1.1049,0.0099,-1.0985,0.0093,0.3227,0.0109,0.0211,0.0255,0.1168,0.0276,0.4287,0.025,0.3441,0.0187,0.2291,0.0228,0.362,0.0197,0.3051,0.0251,0.0699,0.0293,-0.3621,0.0266,-0.014,0.0205,0.1369,0.064
1403729147809641600,4471.1,7.2,1.893,0.026,-0.4605,0.0086,-0.4559,0.0074,0.2714,0.0067,0.0078,0.0137,0.3232,0.0163,0.3231,0.0143,0.3102,0.013,0.2963,0.0204,0.2549,0.0147,0.1841,0.0159,0.1222,0.0201,-0.1303,0.0169,0.0837,0.0135,-0.1177,0.0497
1406440229950215168,5626.9,33.1,4.03,0.031,-0.4523,0.0091,-0.4479,0.0084,0.2435,0.0932,0.193,0.049,-0.2224,0.0603,0.1906,0.0728,0.3725,0.016,0.4159,0.0184,0.2897,0.0163,0.1087,0.0182,0.1016,0.0817,-0.0948,0.0238,0.0343,0.0185,,
1406490227665679744,4348.3,6.7,1.873,0.026,-0.5122,0.009,-0.5088,0.0077,0.3024,0.0068,0.1033,0.0134,0.1042,0.0159,0.3468,0.0133,0.3699,0.0133,0.3178,0.0208,0.2326,0.0149,0.194,0.0163,0.1611,0.0196,-0.116,0.0174,0.0933,0.0138,-0.3638,0.0446
1407021841538252928,4735.3,17.6,1.806,0.059,-1.5348,0.0169,-1.5635,0.0167,0.3093,0.0226,-0.2046,0.0629,0.1373,0.0647,0.4609,0.0564,0.3217,0.0356,-0.1628,0.0429,0.278,0.0379,0.2359,0.0575,-0.3181,0.0603,-0.4325,0.0574,-0.2225,0.0471,0.0204,0.1234
1407545964986873216,4879.3,46.4,2.181,0.115,-1.4886,0.0228,-1.5156,0.0311,0.2519,0.038,-0.2713,0.2036,-0.5226,2.4117,0.3118,0.1,0.2984,0.0526,-0.2367,0.066,0.186,0.0589,-0.7577,0.0884,-0.3158,0.0959,,,0.0142,0.0719,-0.0324,0.2238
1407897052793578368,5095.5,19.4,3.235,0.047,-1.1032,0.0127,-1.0916,0.0123,0.3425,0.2237,0.0395,0.0519,-0.1777,0.098,0.5075,0.0654,0.3633,0.0264,0.1167,0.0349,0.3614,0.0302,0.2115,0.0403,0.1694,0.0536,-0.3532,0.0402,0.0528,0.0331,-0.4039,0.1607
1408785423829248000,5107.0,19.4,2.444,0.043,-0.8349,0.0123,-0.8199,0.0115,0.282,0.0143,0.0893,0.0438,-0.2448,0.0859,0.4632,0.0601,0.3413,0.0238,0.2534,0.0354,0.2443,0.0284,0.21,0.0355,0.101,0.0502,-0.4013,0.0354,0.0775,0.0298,-0.1516,0.1694
1410108239396443520,4972.0,13.7,2.556,0.033,-0.5208,0.0099,-0.5041,0.0089,0.2204,0.0096,0.1171,0.0255,0.1146,0.0284,0.319,0.0349,0.2573,0.0172,0.3175,0.0274,0.247,0.0206,0.0283,0.0232,0.1764,0.0339,-0.1099,0.0239,0.0464,0.0198,-0.3168,0.1159
1420477115082441216,4810.8,22.3,1.974,0.057,-1.0736,0.0191,-1.0289,0.0176,0.0093,0.0207,0.5005,0.0581,0.217,0.0558,-0.0013,0.0631,-0.0354,0.0346,-0.202,0.0561,0.0075,0.0415,0.1344,0.0562,-0.0458,0.0674,-0.1671,0.0549,0.0886,0.049,0.9623,0.1846
1423642162382788736,4933.9,18.4,2.476,0.049,-1.156,0.0142,-1.1657,0.0136,0.3968,0.0176,0.1142,0.0514,0.0338,0.0501,0.4952,0.0577,0.3743,0.0285,0.3059,0.0383,0.4841,0.0322,0.3825,0.044,0.0052,0.0542,-0.1929,0.044,0.0038,0.0365,0.381,0.1448
1424474870641849856,4638.3,14.8,1.572,0.053,-1.4452,0.0155,-1.4614,0.015,0.288,0.0192,-0.3024,0.0494,0.2636,0.0476,0.4074,0.0435,0.2715,0.0312,-0.0966,0.0382,0.2394,0.033,0.2825,0.0481,-0.0856,0.0504,-0.5169,0.0488,0.0128,0.0397,-0.3041,0.1003
1424779091765210496,4910.3,15.7,2.422,0.037,-0.5332,0.0121,-0.5227,0.0107,0.2884,0.0113,0.1679,0.0299,0.0943,0.0325,0.4087,0.0392,0.3645,0.0202,0.345,0.0346,0.2732,0.0248,0.1725,0.0285,0.1548,0.0403,-0.1688,0.0289,0.0919,0.0249,-0.3005,0.1355
1432654373862788096,4274.0,8.0,0.894,0.039,-1.396,0.0118,-1.4024,0.0111,0.2324,0.0127,-0.4826,0.026,0.8021,0.0275,0.28,0.0204,0.2558,0.0218,0.0871,0.025,0.277,0.0218,0.2076,0.0297,-0.0005,0.0292,-0.3729,0.0318,-0.0049,0.0243,-0.1292,0.0459
